"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3802","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 02:12:37,FALSE,NA,"832412404457811969",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dudabelieber44",64346,TRUE,FALSE,NA,NA
"3803","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 02:12:25,FALSE,NA,"832412353916317696",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NiTesh64407425",64346,TRUE,FALSE,NA,NA
"3804","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-17 02:11:43,FALSE,NA,"832412178116440064",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mdawg927",8164,TRUE,FALSE,NA,NA
"3805","RT @DJRanKan: Remember your roots! Shout out to @ladygaga for playing years ago at @BottomsUp716 

#GagaInBottoms #Buffalove #SuperBowl htt‚Ä¶",FALSE,0,NA,2017-02-17 02:11:17,FALSE,NA,"832412068888338433",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","wrobby123",17,TRUE,FALSE,NA,NA
"3806","RT @porliniers: Lady Gaga dio vuelta el partido. #SuperBowl",FALSE,0,NA,2017-02-17 02:11:00,FALSE,NA,"832411998390407168",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","makarovamartse2",130,TRUE,FALSE,NA,NA
"3807","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-17 02:10:56,FALSE,NA,"832411982624067584",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","issababe_",8164,TRUE,FALSE,NA,NA
"3808","Humble in Victory Shows Character of a champion! Hard work Pays Off! #SuperBowl #Patriots #Champs #hardworkpaysoff https://t.co/Xvcq1YLzQs",FALSE,2,NA,2017-02-17 02:10:46,FALSE,NA,"832411938281897984",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AnthonyBlack_",0,FALSE,FALSE,NA,NA
"3809","RT @MJJLegion: Michael Jackson performing ‚ÄòHeal The World‚Äô at the #SuperBowl  Halftime Show, 1993. We need this message now more than ever.‚Ä¶",FALSE,0,NA,2017-02-17 02:10:16,FALSE,NA,"832411813874647040",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ShettySushanthi",1066,TRUE,FALSE,NA,NA
"3810","RT @pooraggies: Since the 1st #SuperBowl was played, Texas A&amp;M has just 1 Top 5 finish in the Big 3 Men's Sports: a 2012 tie for #5 in Foot‚Ä¶",FALSE,0,NA,2017-02-17 02:09:51,FALSE,NA,"832411708014600192",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","YP_MostDopeQ",11,TRUE,FALSE,NA,NA
"3811","RT @AlbumsUSA: BEST #SuperBowl¬†#HalfTimeShow by a female artist

RT for #KatyPerry¬†in 2015
Like for #Beyonce in 2013 https://t.co/zR1pyibVIZ",FALSE,0,NA,2017-02-17 02:09:30,FALSE,NA,"832411620525617157",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","perrygozei",158,TRUE,FALSE,NA,NA
"3812","RT @AlbumsUSA: BEST #SuperBowl¬†#HalfTimeShow by a female artist

RT for #KatyPerry¬†in 2015
Like for #Beyonce in 2013 https://t.co/zR1pyibVIZ",FALSE,0,NA,2017-02-17 02:08:51,FALSE,NA,"832411455865643009",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KPnoticias",158,TRUE,FALSE,NA,NA
"3813","RT @porliniers: Lady Gaga dio vuelta el partido. #SuperBowl",FALSE,0,NA,2017-02-17 02:08:40,FALSE,NA,"832411410772602883",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","evgzgbburov",130,TRUE,FALSE,NA,NA
"3814","RT @GoCatalant: The Catalant Team representing @Patriots Nation! We're ready for Sunday! #doyourjob #onemore #gopats #Patriots #SuperBowl h‚Ä¶",FALSE,0,NA,2017-02-17 02:08:37,FALSE,NA,"832411397376110592",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Gerson10030634",7,TRUE,FALSE,NA,NA
"3815","RT @matthewqmartin: and now...your #Superbowl Sunday edition of my #BlackHistoryMonth #MalcolmX quote. #RESISTANCE https://t.co/KYH7Osxmft",FALSE,0,NA,2017-02-17 02:08:29,FALSE,NA,"832411362974429184",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MsAngelique82",1,TRUE,FALSE,NA,NA
"3816","#superbowl #thegreatestcomeback #patriots https://t.co/cPywNeMp2m",FALSE,1,NA,2017-02-17 02:08:22,FALSE,NA,"832411335149359104",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","hadiaris32",0,FALSE,FALSE,NA,NA
"3817","RT @BiedermanRob: Never, ever, ever, ever, give up. #SuperBowl https://t.co/CAskvYIN3H",FALSE,0,NA,2017-02-17 02:08:15,FALSE,NA,"832411305931898880",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Gerson10030634",29,TRUE,FALSE,NA,NA
"3818","Limited Edition Commemorative Super Bowl Pepsi Can https://t.co/ADd6DvyaXA #pepsi #superbowl https://t.co/50F3KbNcHW",FALSE,1,NA,2017-02-17 02:08:07,FALSE,NA,"832411271362379776",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","InsideSportsTD",1,FALSE,FALSE,NA,NA
"3819","RT @UnitedGSports: Congratulations to the FireFan 2017 #Superbowl Giveaway winner Brian Gill - he won a 2017 Nissan Altima from FireFan!htt‚Ä¶",FALSE,0,NA,2017-02-17 02:07:44,FALSE,NA,"832411175744835584",NA,"<a href=\"http://app.leadz.io/\" rel=\"nofollow\">MyLeadzApp</a>","clickanimations",2,TRUE,FALSE,NA,NA
"3820","Ì†ºÌøà Super Bowl Shazi ‚Ñ¢ #Fredism #Shazism #SB51 #SuperBowl https://t.co/13tofpBvzK https://t.co/84Anv4lg4f",FALSE,1,NA,2017-02-17 02:07:16,FALSE,NA,"832411060581892096",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MsSsHussain",0,FALSE,FALSE,NA,NA
"3821","What #TomBrady's #SuperBowl Turnaround Can Teach Us about Losing at your #Startup https://t.co/CigiGDIc1i https://t.co/xUtFmYH9OY",FALSE,0,NA,2017-02-17 02:07:01,FALSE,NA,"832410996262191106",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","myheropay",0,FALSE,FALSE,NA,NA
"3822","RT @CelebsInHS: -president of the LGBTQ club
-frees the nipples
-randomly makes weird cat noises 
-skips class to do her make up #SuperBowl‚Ä¶",FALSE,0,NA,2017-02-17 02:05:48,FALSE,NA,"832410688375099392",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AlykcPryor",732,TRUE,FALSE,NA,NA
"3823","#Moments‚ö° Sabe a tenista que apostou um encontro? Ent√£o... #SuperBowl

https://t.co/vHoVf3x68S",FALSE,0,NA,2017-02-17 02:05:36,FALSE,NA,"832410640492945408",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tweetAurelio",0,FALSE,FALSE,NA,NA
"3824","RT @porliniers: Partidazo! #SuperBowl",FALSE,0,NA,2017-02-17 02:05:35,FALSE,NA,"832410635061256193",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","eduardvorhi8e",65,TRUE,FALSE,NA,NA
"3825","RT @KittiKarella: A little titty for ya Ì†ΩÌ∏çÌ†ΩÌ∏ç #titty #SuperBowl @slowcountryboy1 @GntlmnsClb_TGDC @sasmiley33 @sexidamsels @blackddmambaa @BoO‚Ä¶",FALSE,0,NA,2017-02-17 02:05:10,FALSE,NA,"832410528974766080",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","xdespiadado",5,TRUE,FALSE,NA,NA
"3826","RT @DIGITALPRODUCT: Why'd they have to do my Gaga like that!!!!??!!!!Ì†ΩÌ∏¢Ì†ΩÌ∏≠Ì†ΩÌ∏≠ @ladygaga #LadyGaga #SuperBowl #halftimeshow #meme #funny #shootin‚Ä¶",FALSE,0,NA,2017-02-17 02:05:08,FALSE,NA,"832410521504776192",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","George_Angel_15",17,TRUE,FALSE,NA,NA
"3827","RT @OhioState_BASE: Waiting on that #SuperBowl spread...Ì†ΩÌ∏ã

1Ô∏è‚É£2Ô∏è‚É£ Tyler Cowles
Junior
OF
Grove City, Ohio

#GoBucks https://t.co/t5igVXeDn1",FALSE,0,NA,2017-02-17 02:04:43,FALSE,NA,"832410418794622976",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cnapppy14",25,TRUE,FALSE,NA,NA
"3828","RT @TAYSTEVENS: Listen 2 me talk #patriots #vegas #superbowl #afc #nutslapping @WinningAngle &amp; much more with @thesonnyvega here https://t.‚Ä¶",FALSE,0,NA,2017-02-17 02:04:21,FALSE,NA,"832410325240709121",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","xdespiadado",6,TRUE,FALSE,NA,NA
"3829","#NFL #MVP Panini Limited Box Lot #AaronRodgers, Luck, Tyrod Taylor, Jordy Nelson, Lynch + https://t.co/7WyKq40fmP‚Ä¶ https://t.co/rPlROtyw7w",FALSE,0,NA,2017-02-17 02:04:10,TRUE,NA,"832410279245860864",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"3830","RT @porliniers: Lady Gaga dio vuelta el partido. #SuperBowl",FALSE,0,NA,2017-02-17 02:04:05,FALSE,NA,"832410257989189632",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","eduardm8jbel",130,TRUE,FALSE,NA,NA
"3831","RT @paugasol: Legend Ì†ΩÌ±è  #TomBrady 
#SuperBowl
#GOAT Ì†ΩÌ∞ê https://t.co/trIqpD8QiF",FALSE,0,NA,2017-02-17 02:03:36,FALSE,NA,"832410134441816064",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LevinAbdon",732,TRUE,FALSE,NA,NA
"3832","RT @MyAustinWhite: Who's coming over to watch the @PuppyBowl2017 Ì†ΩÌ∞∂Ì†ΩÌ∏Å #SuperBowl https://t.co/1Lm5Jbvrs6",FALSE,0,NA,2017-02-17 02:03:27,FALSE,NA,"832410099675115520",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TTopperr",10,TRUE,FALSE,NA,NA
"3833","RT @_jasonjennings: It's Lady Gaga!!! #SuperBowl https://t.co/wbOmSTrQcT",FALSE,0,NA,2017-02-17 02:03:18,FALSE,NA,"832410058612998144",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BigRene911",20560,TRUE,FALSE,NA,NA
"3834","RT @memearchive: Tom Brady at halftime #SuperBowl¬† #PepsiHalftime https://t.co/vrLYPKP4NT",FALSE,0,NA,2017-02-17 02:03:07,FALSE,NA,"832410014233067520",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DannyGrove_",283,TRUE,FALSE,NA,NA
"3835","RT @CDW_Jessica: Just how much data changed hands at #SuperBowl 51? A record-breaking 11.8 terabytes! #WOWZA https://t.co/rgJ72EPc5X #cdwso‚Ä¶",FALSE,0,NA,2017-02-17 02:02:53,FALSE,NA,"832409954153852928",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AaronG1906",1,TRUE,FALSE,NA,NA
"3836","RT @priyankachopra: This game!!! #SuperBowl Ì†ΩÌ∏≤Ì†ΩÌ≤ØÌ†ΩÌ≤™Ì†ºÌøΩ",FALSE,0,NA,2017-02-17 02:02:48,FALSE,NA,"832409933027037184",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","HarlyVinni",591,TRUE,FALSE,NA,NA
"3837","RT @VEJA: A tenista @geniebouchard paga aposta a f√£ do #SuperBowl e vai ao jogo do @BrooklynNets x @Bucks #NBA https://t.co/Iucr65eud0",FALSE,0,NA,2017-02-17 02:02:47,FALSE,NA,"832409930699255808",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iamvicchenzo",8,TRUE,FALSE,NA,NA
"3838","RT @The_HelenKeller: Super Bowl last year vs. this year #SuperBowl https://t.co/7nMcP4OaEJ",FALSE,0,NA,2017-02-17 02:02:38,FALSE,NA,"832409891260215296",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","drew_retherford",8164,TRUE,FALSE,NA,NA
"3839","RT @LadyGagaViews: Terceira idade assistindo a performance da Gaga no intervalo do #SuperBowl Ì†ΩÌ∏ç https://t.co/UceVyx5iBk",FALSE,0,NA,2017-02-17 02:02:35,FALSE,NA,"832409879046389761",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iamvicchenzo",206,TRUE,FALSE,NA,NA
"3840","RT @WorldStarFunny: The halftime show everybody really wants to see. Ì†ΩÌ∏Ç

#SuperBowl  https://t.co/R36tf9sPhq",FALSE,0,NA,2017-02-17 02:02:13,FALSE,NA,"832409788722118657",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JaylynnKnight22",1933,TRUE,FALSE,NA,NA
"3841","RT @christophervele: Si nos tuvieras en frente que nos dir√≠as? Ì†æÌ¥îÌ†ΩÌ∏ò#cncowners #superbowl https://t.co/TLa8BaNyxV",FALSE,0,NA,2017-02-17 02:02:03,FALSE,NA,"832409747756371970",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Patty_Gonz98",2975,TRUE,FALSE,NA,NA
"3842","RT @MOVIEMEMORlES: me atm #feels #SuperBowl https://t.co/EjTmSsSCgX",FALSE,0,NA,2017-02-17 02:01:29,FALSE,NA,"832409601567911936",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Daniel_Alanis3",134,TRUE,FALSE,NA,NA
"3843","RT @UniversoDC1: Gal Gadot, nuestra #WonderWoman junto a Jason Statham en la producci√≥n del comercial de Wix para el #SuperBowl https://t.c‚Ä¶",FALSE,0,NA,2017-02-17 02:00:21,FALSE,NA,"832409318645448704",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Fatoch4",2,TRUE,FALSE,NA,NA
"3844","Just how much data changed hands at #SuperBowl 51? A record-breaking 11.8 terabytes! #WOWZA https://t.co/rgJ72EPc5X‚Ä¶ https://t.co/UMead3zb9E",FALSE,1,NA,2017-02-17 02:00:17,TRUE,NA,"832409302119903234",NA,"<a href=\"http://socialchorus.com\" rel=\"nofollow\">SocialChorus</a>","CDW_Jessica",1,FALSE,FALSE,NA,NA
"3845","Detox Foot Baths https://t.co/s7tuifJbj6 #Relaxing #footbath #therapy #energizes #body #feel
#superbowl https://t.co/zZhGhO9c9p",FALSE,0,NA,2017-02-17 02:00:03,FALSE,NA,"832409244242677760",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","microInfusions",0,FALSE,FALSE,NA,NA
"3846","RT @AWAKEALERT: Not enough to murder 1.5 Million in #Iraq
470000 in #Syria
200000 in #Libya
US wants more blood ‚ñ∫#Yemen
#Superbowl 
https:/‚Ä¶",FALSE,0,NA,2017-02-17 01:59:34,FALSE,NA,"832409121643180032",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NadiaHodges13",245,TRUE,FALSE,NA,NA
